pert_iname,target,broad_id
trimipramine,SLC6A2,BRD-A19195498-050-13-3
trimipramine,SLC6A3,BRD-A19195498-050-14-1
trimipramine,SLC6A3,BRD-A19195498-050-13-3
trimipramine,SLC6A4,BRD-A19195498-050-14-1
trimipramine,SLC6A4,BRD-A19195498-050-13-3
tripelennamine,HRH1,BRD-K57033106-048-04-4
tripelennamine,HRH1,BRD-K57033106-003-19-7
triprolidine,HRH1,BRD-K11742128-003-23-4
triprolidine,HRH1,BRD-K11742128-003-22-6
triptan,HTR1B,BRD-K19427720-001-01-6
triptan,HTR1D,BRD-K19427720-001-01-6
triptolide,RELA,BRD-K39484304-001-16-5
triptolide,RELA,BRD-K39484304-001-14-0
triptorelin,GNRHR,BRD-K62685538-001-01-7
trofinetide,IFNG,BRD-K83502127-001-01-6
trofinetide,IL6,BRD-K83502127-001-01-6
trofinetide,TNF,BRD-K83502127-001-01-6
troglitazone,ACSL4,BRD-A13084692-001-20-7
troglitazone,ACSL4,BRD-A13084692-001-17-3
troglitazone,ESRRA,BRD-A13084692-001-20-7
troglitazone,ESRRA,BRD-A13084692-001-17-3
troglitazone,ESRRG,BRD-A13084692-001-20-7
troglitazone,ESRRG,BRD-A13084692-001-17-3
troglitazone,PPARG,BRD-A13084692-001-20-7
troglitazone,PPARG,BRD-A13084692-001-17-3
troglitazone,SERPINE1,BRD-A13084692-001-20-7
troglitazone,SERPINE1,BRD-A13084692-001-17-3
troglitazone,SLC29A1,BRD-A13084692-001-20-7
troglitazone,SLC29A1,BRD-A13084692-001-17-3
troglitazone,TRPM3,BRD-A13084692-001-20-7
troglitazone,TRPM3,BRD-A13084692-001-17-3
trometamol,AMD1,BRD-K47978074-001-03-2
trometamol,AMD1,BRD-K47978074-001-02-4
trometamol,CANT1,BRD-K47978074-001-03-2
trometamol,CANT1,BRD-K47978074-001-02-4
trometamol,DCN,BRD-K47978074-001-03-2
trometamol,DCN,BRD-K47978074-001-02-4
trometamol,NEIL1,BRD-K47978074-001-03-2
trometamol,NEIL1,BRD-K47978074-001-02-4
trometamol,VEGFA,BRD-K47978074-001-03-2
trometamol,VEGFA,BRD-K47978074-001-02-4
"tropanyl-3,5-dimethylbenzoate",HTR3A,BRD-A84389633-001-05-7
"tropanyl-3,5-dimethylbenzoate",HTR3B,BRD-A84389633-001-05-7
tropesin,PTGS1,BRD-A34603619-001-01-9
tropesin,PTGS2,BRD-A34603619-001-01-9
tropicamide,CHRM1,BRD-A79672927-001-22-3
tropicamide,CHRM1,BRD-A79672927-001-19-9
tropicamide,CHRM1,BRD-A79672927-001-20-7
tropicamide,CHRM1,BRD-A79672927-001-18-1
tropicamide,CHRM2,BRD-A79672927-001-22-3
tropicamide,CHRM2,BRD-A79672927-001-19-9
tropicamide,CHRM2,BRD-A79672927-001-20-7
tropicamide,CHRM2,BRD-A79672927-001-18-1
tropicamide,CHRM3,BRD-A79672927-001-22-3
tropicamide,CHRM3,BRD-A79672927-001-19-9
tropicamide,CHRM3,BRD-A79672927-001-20-7
tropicamide,CHRM3,BRD-A79672927-001-18-1
tropicamide,CHRM4,BRD-A79672927-001-22-3
tropicamide,CHRM4,BRD-A79672927-001-19-9
tropicamide,CHRM4,BRD-A79672927-001-20-7
tropicamide,CHRM4,BRD-A79672927-001-18-1
tropisetron,GLRA1,BRD-K50866992-003-09-5
tropisetron,GLRA1,BRD-K50866992-003-10-3
tropisetron,GLRA2,BRD-K50866992-003-09-5
tropisetron,GLRA2,BRD-K50866992-003-10-3
tropisetron,GLRB,BRD-K50866992-003-09-5
tropisetron,GLRB,BRD-K50866992-003-10-3
tropisetron,HTR3A,BRD-K50866992-003-09-5
tropisetron,HTR3A,BRD-K50866992-003-10-3
tropisetron,HTR4,BRD-K50866992-003-09-5
tropisetron,HTR4,BRD-K50866992-003-10-3
trospium,CHRM1,BRD-K69469734-003-02-5
trovafloxacin,TOP2A,BRD-K00494077-066-02-7
trovafloxacin,TOP2A,BRD-K00494077-066-01-9
TRV130,OPRM1,BRD-K35626314-003-01-1
tryptanthrin,IDO1,BRD-K76973696-001-12-6
tryptophan,CASR,BRD-K83776863-001-05-5
tryptophan,CASR,BRD-K83776863-001-08-9
tryptophan,IDO1,BRD-K83776863-001-05-5
tryptophan,IDO1,BRD-K83776863-001-08-9
tryptophan,SLC36A1,BRD-K83776863-001-05-5
tryptophan,SLC36A1,BRD-K83776863-001-08-9
tryptophan,WARS,BRD-K83776863-001-05-5
tryptophan,WARS,BRD-K83776863-001-08-9
tryptophan,WARS2,BRD-K83776863-001-05-5
tryptophan,WARS2,BRD-K83776863-001-08-9
TTNPB,RARA,BRD-K49685476-001-15-9
TTNPB,RARA,BRD-K49685476-001-14-2
TTNPB,RARA,BRD-K49685476-001-16-7
TTNPB,RARB,BRD-K49685476-001-15-9
TTNPB,RARB,BRD-K49685476-001-14-2
TTNPB,RARB,BRD-K49685476-001-16-7
TTNPB,RARG,BRD-K49685476-001-15-9
TTNPB,RARG,BRD-K49685476-001-14-2
TTNPB,RARG,BRD-K49685476-001-16-7
TTP-22,CSNK2A1,BRD-K64852730-001-01-7
tubastatin-a,HDAC6,BRD-K00627859-003-03-7
tubastatin-a,HDAC6,BRD-K00627859-001-07-2
tubastatin-a,HDAC6,BRD-K00627859-001-06-4
tubocurarine,ACHE,BRD-K99621550-300-01-8
tubocurarine,CHRNA2,BRD-K99621550-300-01-8
tubocurarine,HTR3A,BRD-K99621550-300-01-8
tubocurarine,HTR3B,BRD-K99621550-300-01-8
tubocurarine,KCNN1,BRD-K99621550-300-01-8
tubocurarine,KCNN2,BRD-K99621550-300-01-8
tubocurarine,KCNN3,BRD-K99621550-300-01-8
tubocurarine,ZACN,BRD-K99621550-300-01-8
tucatinib,ERBB2,BRD-K26026438-001-01-0
TUG-770,FFAR1,BRD-K56086081-001-01-7
TUG-891,FFAR4,BRD-K24282351-001-01-4
tulobuterol,ADRB2,BRD-A37441042-003-04-8
TW-37,BCL2,BRD-K28360340-001-08-3
TW-37,BCL2,BRD-K28360340-001-05-9
TW-37,BCL2L1,BRD-K28360340-001-08-3
TW-37,BCL2L1,BRD-K28360340-001-05-9
TW-37,MCL1,BRD-K28360340-001-08-3
TW-37,MCL1,BRD-K28360340-001-05-9
TWS-119,GSK3B,BRD-K94176593-001-09-4
TWS-119,GSK3B,BRD-K94176593-362-01-7
TWS-119,JUN,BRD-K94176593-001-09-4
TWS-119,JUN,BRD-K94176593-362-01-7
TWS-119,MYC,BRD-K94176593-001-09-4
TWS-119,MYC,BRD-K94176593-362-01-7
TY-52156,S1PR3,BRD-K66584608-001-02-1
TY-52156,S1PR3,BRD-K66584608-001-03-9
TY-52156,S1PR3,BRD-K66584608-001-01-3
tyloxapol,LPL,BRD-M08959712-001-02-7
tyloxapol,LPL,BRD-U25960968-000-01-9
tyloxapol,LPL,BRD-U48018661-000-01-9
tyloxapol,LPL,BRD-M08959712-001-01-9
tyloxapol,NFKB2,BRD-M08959712-001-02-7
tyloxapol,NFKB2,BRD-U25960968-000-01-9
tyloxapol,NFKB2,BRD-U48018661-000-01-9
tyloxapol,NFKB2,BRD-M08959712-001-01-9
tyrphostin-AG-1296,FLT3,BRD-K76064317-001-08-1
tyrphostin-AG-1296,FLT3,BRD-K76064317-001-07-3
tyrphostin-AG-1478,EGFR,BRD-K68336408-001-10-9
tyrphostin-AG-1478,MAPK14,BRD-K68336408-001-10-9
tyrphostin-AG-18,EGFR,BRD-K49657628-001-14-8
tyrphostin-AG-18,EGFR,BRD-K49657628-001-13-0
tyrphostin-AG-18,EGFR,BRD-K49657628-001-15-5
tyrphostin-AG-494,EGFR,BRD-K34533029-001-08-5
tyrphostin-AG-825,ERBB2,BRD-K87919739-001-07-5
tyrphostin-AG-835,EGFR,BRD-K17415526-001-03-5
tyrphostin-AG-879,ERBB2,BRD-K59469039-001-09-8
tyrphostin-AG-879,ERBB2,BRD-K59469039-001-08-0
tyrphostin-AG-879,KDR,BRD-K59469039-001-09-8
tyrphostin-AG-879,KDR,BRD-K59469039-001-08-0
tyrphostin-AG-879,NTRK1,BRD-K59469039-001-09-8
tyrphostin-AG-879,NTRK1,BRD-K59469039-001-08-0
tyrphostin-AG-99,EGFR,BRD-K60184833-001-05-6
U-0126,AKT1,BRD-K91701654-001-03-1
U-0126,AKT1,BRD-K18787491-001-08-6
U-0126,AKT1,BRD-K91701654-001-02-3
U-0126,CHEK1,BRD-K91701654-001-03-1
U-0126,CHEK1,BRD-K18787491-001-08-6
U-0126,CHEK1,BRD-K91701654-001-02-3
U-0126,GSK3B,BRD-K91701654-001-03-1
U-0126,GSK3B,BRD-K18787491-001-08-6
U-0126,GSK3B,BRD-K91701654-001-02-3
U-0126,LCK,BRD-K91701654-001-03-1
U-0126,LCK,BRD-K18787491-001-08-6
U-0126,LCK,BRD-K91701654-001-02-3
U-0126,MAP2K1,BRD-K91701654-001-03-1
U-0126,MAP2K1,BRD-K18787491-001-08-6
U-0126,MAP2K1,BRD-K91701654-001-02-3
U-0126,MAP2K2,BRD-K91701654-001-03-1
U-0126,MAP2K2,BRD-K18787491-001-08-6
U-0126,MAP2K2,BRD-K91701654-001-02-3
U-0126,MAP2K7,BRD-K91701654-001-03-1
U-0126,MAP2K7,BRD-K18787491-001-08-6
U-0126,MAP2K7,BRD-K91701654-001-02-3
U-0126,MAPK1,BRD-K91701654-001-03-1
U-0126,MAPK1,BRD-K18787491-001-08-6
U-0126,MAPK1,BRD-K91701654-001-02-3
U-0126,MAPK11,BRD-K91701654-001-03-1
U-0126,MAPK11,BRD-K18787491-001-08-6
U-0126,MAPK11,BRD-K91701654-001-02-3
U-0126,MAPK12,BRD-K91701654-001-03-1
U-0126,MAPK12,BRD-K18787491-001-08-6
U-0126,MAPK12,BRD-K91701654-001-02-3
U-0126,MAPK14,BRD-K91701654-001-03-1
U-0126,MAPK14,BRD-K18787491-001-08-6
U-0126,MAPK14,BRD-K91701654-001-02-3
U-0126,MAPK8,BRD-K91701654-001-03-1
U-0126,MAPK8,BRD-K18787491-001-08-6
U-0126,MAPK8,BRD-K91701654-001-02-3
U-0126,PRKCA,BRD-K91701654-001-03-1
U-0126,PRKCA,BRD-K18787491-001-08-6
U-0126,PRKCA,BRD-K91701654-001-02-3
U-0126,RAF1,BRD-K91701654-001-03-1
U-0126,RAF1,BRD-K18787491-001-08-6
U-0126,RAF1,BRD-K91701654-001-02-3
U-0126,ROCK1,BRD-K91701654-001-03-1
U-0126,ROCK1,BRD-K18787491-001-08-6
U-0126,ROCK1,BRD-K91701654-001-02-3
U-0126,RPS6KB1,BRD-K91701654-001-03-1
U-0126,RPS6KB1,BRD-K18787491-001-08-6
U-0126,RPS6KB1,BRD-K91701654-001-02-3
U-0126,SGK1,BRD-K91701654-001-03-1
U-0126,SGK1,BRD-K18787491-001-08-6
U-0126,SGK1,BRD-K91701654-001-02-3
U-0521,COMT,BRD-K08953028-001-09-6
U-104,CA1,BRD-K77867004-001-02-7
U-104,CA1,BRD-K77867004-001-03-5
U-104,CA12,BRD-K77867004-001-02-7
U-104,CA12,BRD-K77867004-001-03-5
U-104,CA2,BRD-K77867004-001-02-7
U-104,CA2,BRD-K77867004-001-03-5
U-104,CA9,BRD-K77867004-001-02-7
U-104,CA9,BRD-K77867004-001-03-5
U-50488-(-),OPRK1,BRD-K53532120-003-10-3
U-50488-(-),OPRK1,BRD-K53532120-003-11-1
U-50488-(-),OPRK1,BRD-K53532120-003-09-5
U-54494A,OPRK1,BRD-K20995441-001-02-5
U-75799E,GHSR,BRD-K77070363-001-01-5
U-99194,DRD3,BRD-K70281171-050-08-9
UAMC-00039,DPP4,BRD-K38966689-300-01-5
UAMC-00039,DPP7,BRD-K38966689-300-01-5
UB-165,CHRNA3,BRD-A14574269-051-03-0
UB-165,CHRNA3,BRD-A14574269-051-02-2
UB-165,CHRNA4,BRD-A14574269-051-03-0
UB-165,CHRNA4,BRD-A14574269-051-02-2
UB-165,CHRNB2,BRD-A14574269-051-03-0
UB-165,CHRNB2,BRD-A14574269-051-02-2
ubenimex,LTA4H,BRD-K59574735-001-11-8
ubenimex,LTA4H,BRD-K59574735-001-12-6
ubenimex,RNPEP,BRD-K59574735-001-11-8
ubenimex,RNPEP,BRD-K59574735-001-12-6
UBP-296,GRIK1,BRD-A45499626-001-03-6
UBP-302,GRIK1,BRD-K79753741-001-02-5
UBP-302,GRIK1,BRD-K79753741-001-03-3
UBP-302,GRIK1,BRD-K79753741-001-01-7
UBP-310,GRIK1,BRD-K09597601-001-01-2
UBP-310,GRIK5,BRD-K09597601-001-01-2
UC-112,XIAP,BRD-K73610817-001-09-7
UF-010,HDAC1,BRD-K20480395-001-01-6
UF-010,HDAC2,BRD-K20480395-001-01-6
UF-010,HDAC3,BRD-K20480395-001-01-6
UF-010,HDAC8,BRD-K20480395-001-01-6
ufenamate,PTGS1,BRD-K84173274-001-01-6
ufenamate,PTGS2,BRD-K84173274-001-01-6
UH-232-(+),DRD2,BRD-K66715657-050-01-0
UH-232-(+),DRD3,BRD-K66715657-050-01-0
UH-232-(+),DRD4,BRD-K66715657-050-01-0
UH-232-(+),HTR1A,BRD-K66715657-050-01-0
UK-356618,MMP13,BRD-K57011718-001-02-3
UK-356618,MMP14,BRD-K57011718-001-02-3
UK-356618,MMP2,BRD-K57011718-001-02-3
UK-356618,MMP3,BRD-K57011718-001-02-3
UK-356618,MMP9,BRD-K57011718-001-02-3
UK-383367,BMP1,BRD-K06294530-001-03-1
UK-383367,BMP1,BRD-K06294530-001-01-5
UK-383367,BMP1,BRD-K06294530-001-02-3
UK-5099,SLC16A1,BRD-K19558579-001-01-0
ulipristal,PGR,BRD-K64381438-001-02-0
ulipristal,PGR,BRD-K64381438-001-03-8
umeclidinium,CHRM1,BRD-K46692793-004-01-8
umeclidinium,CHRM2,BRD-K46692793-004-01-8
umeclidinium,CHRM3,BRD-K46692793-004-01-8
UNC-2327,PRMT3,BRD-K60635008-001-01-5
UNC-3230,PIP5K1C,BRD-K46344388-001-01-3
UNC-926,L3MBTL1,BRD-K22229656-003-01-5
UNC0224,EHMT1,BRD-K77428767-001-01-7
UNC0224,EHMT1,BRD-K77428767-001-02-5
UNC0224,EHMT2,BRD-K77428767-001-01-7
UNC0224,EHMT2,BRD-K77428767-001-02-5
UNC0321,EHMT2,BRD-K74236984-001-04-8
UNC0321,EHMT2,BRD-K74236984-001-05-5
UNC0631,EHMT2,BRD-K13060017-001-01-3
UNC0631,EHMT2,BRD-K13060017-001-02-1
UNC0638,EHMT1,BRD-K86856088-001-06-9
UNC0638,EHMT1,BRD-K86856088-001-07-7
UNC0638,EHMT1,BRD-K86856088-001-08-5
UNC0638,EHMT2,BRD-K86856088-001-06-9
UNC0638,EHMT2,BRD-K86856088-001-07-7
UNC0638,EHMT2,BRD-K86856088-001-08-5
UNC0642,EHMT1,BRD-K60130390-001-02-1
UNC0642,EHMT1,BRD-K60130390-001-03-9
UNC0642,EHMT1,BRD-K60130390-001-04-7
UNC0642,EHMT2,BRD-K60130390-001-02-1
UNC0642,EHMT2,BRD-K60130390-001-03-9
UNC0642,EHMT2,BRD-K60130390-001-04-7
UNC0646,EHMT2,BRD-K87465484-001-02-7
UNC0646,EHMT2,BRD-K87465484-001-03-5
UNC0646,EHMT2,BRD-K87465484-001-04-3
UNC0737,EHMT1,BRD-K02988401-001-01-2
UNC0737,EHMT2,BRD-K02988401-001-01-2
UNC1215,L3MBTL3,BRD-K83189926-001-03-1
UNC1215,L3MBTL3,BRD-K83189926-001-04-9
UNC1999,EZH2,BRD-K26989966-001-04-3
UNC1999,EZH2,BRD-K26989966-001-03-5
UNC1999,EZH2,BRD-K26989966-001-05-0
UNC2025,FLT3,BRD-K91283740-003-01-6
UNC2025,MERTK,BRD-K91283740-003-01-6
UNC2250,MERTK,BRD-K01773560-001-01-6
UNC2250,MERTK,BRD-K01773560-001-02-4
UNC669,L3MBTL1,BRD-K21906513-001-03-2
UNC669,L3MBTL1,BRD-K21906513-001-04-0
UPF-1069,PARP2,BRD-K77950083-001-03-3
UPF-1069,PARP2,BRD-K77950083-001-04-1
UPF-1069,PARP2,BRD-K77950083-001-02-5
uprosertib,AKT1,BRD-K38332599-001-01-3
uprosertib,AKT2,BRD-K38332599-001-01-3
uprosertib,AKT3,BRD-K38332599-001-01-3
uracil,DPYD,BRD-K80129304-001-08-1
uracil,DPYD,BRD-K80129304-001-09-9
uracil,UCKL1,BRD-K80129304-001-08-1
uracil,UCKL1,BRD-K80129304-001-09-9
urapidil,HTR1A,BRD-K73196317-003-15-5
urapidil,HTR1A,BRD-K73196317-003-13-0
urapidil,HTR1A,BRD-K73196317-003-14-8
URB597,FAAH,BRD-K92169341-001-12-0
URB597,FAAH,BRD-K92169341-001-11-2
URB597,FAAH,BRD-K92169341-001-10-4
URB597,FAAH2,BRD-K92169341-001-12-0
URB597,FAAH2,BRD-K92169341-001-11-2
URB597,FAAH2,BRD-K92169341-001-10-4
URB597,TRPA1,BRD-K92169341-001-12-0
URB597,TRPA1,BRD-K92169341-001-11-2
URB597,TRPA1,BRD-K92169341-001-10-4
urea,ARG1,BRD-K88052444-001-08-8
urea,CA2,BRD-K88052444-001-08-8
urea,CTNNB1,BRD-K88052444-001-08-8
uric-acid,PYGL,BRD-K01295354-001-02-8
uridine,LSM6,BRD-K13050303-001-18-1
uridine,LSM6,BRD-K13050303-001-17-3
uridine,TYMP,BRD-K13050303-001-18-1
uridine,TYMP,BRD-K13050303-001-17-3
uridine-5'-triphosphate,P2RY11,BRD-A89637065-001-01-0
uridine-5'-triphosphate,P2RY2,BRD-A89637065-001-01-0
uridine-5'-triphosphate,P2RY4,BRD-A89637065-001-01-0
uridine-5'-triphosphate,P2RY6,BRD-A89637065-001-01-0
uridine-5'-triphosphate,UCK2,BRD-A89637065-001-01-0
URMC-099,CDKL2,BRD-K66908976-001-01-8
URMC-099,DAPK3,BRD-K66908976-001-01-8
URMC-099,FLT3,BRD-K66908976-001-01-8
URMC-099,LRRK2,BRD-K66908976-001-01-8
URMC-099,MAP3K10,BRD-K66908976-001-01-8
URMC-099,MAP3K11,BRD-K66908976-001-01-8
URMC-099,MAP3K2,BRD-K66908976-001-01-8
URMC-099,MAP3K9,BRD-K66908976-001-01-8
URMC-099,SRPK2,BRD-K66908976-001-01-8
ursodiol,NR1H4,BRD-K15697815-001-15-4
ursodiol,NR1H4,BRD-K15697815-001-16-2
ursolic-acid,HSD11B1,BRD-K68185022-001-12-2
ursolic-acid,HSD11B1,BRD-K68185022-001-14-8
ursolic-acid,PLA2G1B,BRD-K68185022-001-12-2
ursolic-acid,PLA2G1B,BRD-K68185022-001-14-8
ursolic-acid,PTPN1,BRD-K68185022-001-12-2
ursolic-acid,PTPN1,BRD-K68185022-001-14-8
ursolic-acid,PYGM,BRD-K68185022-001-12-2
ursolic-acid,PYGM,BRD-K68185022-001-14-8
usniacin-(+),PTPN1,BRD-A12417644-001-07-6
usniacin-(+),PTPN1,BRD-A12417644-001-06-8
val,BCAT1,BRD-K59424860-001-01-4
val,PCCB,BRD-K59424860-001-01-4
val,VARS,BRD-K59424860-001-01-4
valdecoxib,CA12,BRD-K12994359-001-19-2
valdecoxib,CA12,BRD-K12994359-001-18-4
valdecoxib,PTGS2,BRD-K12994359-001-19-2
valdecoxib,PTGS2,BRD-K12994359-001-18-4
valethamate,CHRM1,BRD-A56613951-004-01-1
valethamate,CHRM4,BRD-A56613951-004-01-1
valethamate,CHRM5,BRD-A56613951-004-01-1
valproic-acid,ABAT,BRD-K41260949-236-15-0
valproic-acid,ABAT,BRD-K41260949-236-18-4
valproic-acid,ABAT,BRD-K41260949-236-16-8
valproic-acid,ABAT,BRD-K41260949-236-17-6
valproic-acid,ABAT,BRD-K41260949-236-21-8
valproic-acid,ACADSB,BRD-K41260949-236-15-0
valproic-acid,ACADSB,BRD-K41260949-236-18-4
valproic-acid,ACADSB,BRD-K41260949-236-16-8
valproic-acid,ACADSB,BRD-K41260949-236-17-6
valproic-acid,ACADSB,BRD-K41260949-236-21-8
valproic-acid,ALDH5A1,BRD-K41260949-236-15-0
valproic-acid,ALDH5A1,BRD-K41260949-236-18-4
valproic-acid,ALDH5A1,BRD-K41260949-236-16-8
valproic-acid,ALDH5A1,BRD-K41260949-236-17-6
valproic-acid,ALDH5A1,BRD-K41260949-236-21-8
valproic-acid,HDAC1,BRD-K41260949-236-15-0
valproic-acid,HDAC1,BRD-K41260949-236-18-4
valproic-acid,HDAC1,BRD-K41260949-236-16-8
valproic-acid,HDAC1,BRD-K41260949-236-17-6
valproic-acid,HDAC1,BRD-K41260949-236-21-8
valproic-acid,HDAC2,BRD-K41260949-236-15-0
valproic-acid,HDAC2,BRD-K41260949-236-18-4
valproic-acid,HDAC2,BRD-K41260949-236-16-8
valproic-acid,HDAC2,BRD-K41260949-236-17-6
valproic-acid,HDAC2,BRD-K41260949-236-21-8
valproic-acid,HDAC9,BRD-K41260949-236-15-0
valproic-acid,HDAC9,BRD-K41260949-236-18-4
valproic-acid,HDAC9,BRD-K41260949-236-16-8
valproic-acid,HDAC9,BRD-K41260949-236-17-6
valproic-acid,HDAC9,BRD-K41260949-236-21-8
valproic-acid,OGDH,BRD-K41260949-236-15-0
valproic-acid,OGDH,BRD-K41260949-236-18-4
valproic-acid,OGDH,BRD-K41260949-236-16-8
valproic-acid,OGDH,BRD-K41260949-236-17-6
valproic-acid,OGDH,BRD-K41260949-236-21-8
valproic-acid,SCN10A,BRD-K41260949-236-15-0
valproic-acid,SCN10A,BRD-K41260949-236-18-4
valproic-acid,SCN10A,BRD-K41260949-236-16-8
valproic-acid,SCN10A,BRD-K41260949-236-17-6
valproic-acid,SCN10A,BRD-K41260949-236-21-8
valproic-acid,SCN11A,BRD-K41260949-236-15-0
valproic-acid,SCN11A,BRD-K41260949-236-18-4
valproic-acid,SCN11A,BRD-K41260949-236-16-8
valproic-acid,SCN11A,BRD-K41260949-236-17-6
valproic-acid,SCN11A,BRD-K41260949-236-21-8
valproic-acid,SCN1A,BRD-K41260949-236-15-0
valproic-acid,SCN1A,BRD-K41260949-236-18-4
valproic-acid,SCN1A,BRD-K41260949-236-16-8
valproic-acid,SCN1A,BRD-K41260949-236-17-6
valproic-acid,SCN1A,BRD-K41260949-236-21-8
valproic-acid,SCN1B,BRD-K41260949-236-15-0
valproic-acid,SCN1B,BRD-K41260949-236-18-4
valproic-acid,SCN1B,BRD-K41260949-236-16-8
valproic-acid,SCN1B,BRD-K41260949-236-17-6
valproic-acid,SCN1B,BRD-K41260949-236-21-8
valproic-acid,SCN2A,BRD-K41260949-236-15-0
valproic-acid,SCN2A,BRD-K41260949-236-18-4
valproic-acid,SCN2A,BRD-K41260949-236-16-8
valproic-acid,SCN2A,BRD-K41260949-236-17-6
valproic-acid,SCN2A,BRD-K41260949-236-21-8
valproic-acid,SCN2B,BRD-K41260949-236-15-0
valproic-acid,SCN2B,BRD-K41260949-236-18-4
valproic-acid,SCN2B,BRD-K41260949-236-16-8
valproic-acid,SCN2B,BRD-K41260949-236-17-6
valproic-acid,SCN2B,BRD-K41260949-236-21-8
valproic-acid,SCN3A,BRD-K41260949-236-15-0
valproic-acid,SCN3A,BRD-K41260949-236-18-4
valproic-acid,SCN3A,BRD-K41260949-236-16-8
valproic-acid,SCN3A,BRD-K41260949-236-17-6
valproic-acid,SCN3A,BRD-K41260949-236-21-8
valproic-acid,SCN3B,BRD-K41260949-236-15-0
valproic-acid,SCN3B,BRD-K41260949-236-18-4
valproic-acid,SCN3B,BRD-K41260949-236-16-8
valproic-acid,SCN3B,BRD-K41260949-236-17-6
valproic-acid,SCN3B,BRD-K41260949-236-21-8
valproic-acid,SCN4A,BRD-K41260949-236-15-0
valproic-acid,SCN4A,BRD-K41260949-236-18-4
valproic-acid,SCN4A,BRD-K41260949-236-16-8
valproic-acid,SCN4A,BRD-K41260949-236-17-6
valproic-acid,SCN4A,BRD-K41260949-236-21-8
valproic-acid,SCN4B,BRD-K41260949-236-15-0
valproic-acid,SCN4B,BRD-K41260949-236-18-4
valproic-acid,SCN4B,BRD-K41260949-236-16-8
valproic-acid,SCN4B,BRD-K41260949-236-17-6
valproic-acid,SCN4B,BRD-K41260949-236-21-8
valproic-acid,SCN5A,BRD-K41260949-236-15-0
valproic-acid,SCN5A,BRD-K41260949-236-18-4
valproic-acid,SCN5A,BRD-K41260949-236-16-8
valproic-acid,SCN5A,BRD-K41260949-236-17-6
valproic-acid,SCN5A,BRD-K41260949-236-21-8
valproic-acid,SCN7A,BRD-K41260949-236-15-0
valproic-acid,SCN7A,BRD-K41260949-236-18-4
valproic-acid,SCN7A,BRD-K41260949-236-16-8
valproic-acid,SCN7A,BRD-K41260949-236-17-6
valproic-acid,SCN7A,BRD-K41260949-236-21-8
valproic-acid,SCN8A,BRD-K41260949-236-15-0
valproic-acid,SCN8A,BRD-K41260949-236-18-4
valproic-acid,SCN8A,BRD-K41260949-236-16-8
valproic-acid,SCN8A,BRD-K41260949-236-17-6
valproic-acid,SCN8A,BRD-K41260949-236-21-8
valproic-acid,SCN9A,BRD-K41260949-236-15-0
valproic-acid,SCN9A,BRD-K41260949-236-18-4
valproic-acid,SCN9A,BRD-K41260949-236-16-8
valproic-acid,SCN9A,BRD-K41260949-236-17-6
valproic-acid,SCN9A,BRD-K41260949-236-21-8
valrubicin,TOP2A,BRD-K72951360-001-01-4
valsartan,AGTR1,BRD-K45158365-001-11-4
valsartan,AGTR1,BRD-K45158365-001-12-2
valsartan,AGTR1,BRD-K45158365-001-10-6
valspodar,ABCB1,BRD-K19412342-001-01-6
valspodar,ABCB1,BRD-K19412342-001-02-4
vandetanib,EGFR,BRD-K77625799-001-07-7
vandetanib,EPHA1,BRD-K77625799-001-07-7
vandetanib,EPHA10,BRD-K77625799-001-07-7
vandetanib,EPHA2,BRD-K77625799-001-07-7
vandetanib,EPHA3,BRD-K77625799-001-07-7
vandetanib,EPHA4,BRD-K77625799-001-07-7
vandetanib,EPHA5,BRD-K77625799-001-07-7
vandetanib,EPHA6,BRD-K77625799-001-07-7
vandetanib,EPHA7,BRD-K77625799-001-07-7
vandetanib,EPHA8,BRD-K77625799-001-07-7
vandetanib,EPHB1,BRD-K77625799-001-07-7
vandetanib,EPHB2,BRD-K77625799-001-07-7
vandetanib,EPHB3,BRD-K77625799-001-07-7
vandetanib,EPHB4,BRD-K77625799-001-07-7
vandetanib,EPHB6,BRD-K77625799-001-07-7
vandetanib,ERBB2,BRD-K77625799-001-07-7
vandetanib,ERBB3,BRD-K77625799-001-07-7
vandetanib,ERBB4,BRD-K77625799-001-07-7
vandetanib,FLT1,BRD-K77625799-001-07-7
vandetanib,FLT4,BRD-K77625799-001-07-7
vandetanib,KDR,BRD-K77625799-001-07-7
vandetanib,PTK6,BRD-K77625799-001-07-7
vandetanib,RET,BRD-K77625799-001-07-7
vandetanib,SRC,BRD-K77625799-001-07-7
vandetanib,TEK,BRD-K77625799-001-07-7
vandetanib,VEGFA,BRD-K77625799-001-07-7
vanillin,ABAT,BRD-K24258499-001-05-8
vanillin,ALDH5A1,BRD-K24258499-001-05-8
vanoxerine,SLC6A3,BRD-K32501161-300-07-0
vanoxerine,SLC6A3,BRD-K32501161-300-06-2
vardenafil,PDE5A,BRD-K13926615-003-03-3
vardenafil,PDE5A,BRD-K13926615-394-02-8
vardenafil,PDE6G,BRD-K13926615-003-03-3
vardenafil,PDE6G,BRD-K13926615-394-02-8
vardenafil,PDE6H,BRD-K13926615-003-03-3
vardenafil,PDE6H,BRD-K13926615-394-02-8
varenicline,CHRNA3,BRD-A86216746-046-02-6
varenicline,CHRNA4,BRD-A86216746-046-02-6
varenicline,CHRNA6,BRD-A86216746-046-02-6
varenicline,CHRNA7,BRD-A86216746-046-02-6
