pert_iname_compound,gene,y_prob,classifier,formulation,features,gene_rank,gene_pct,compound_rank,compound_pct,gene_compound_global_rank,gene_compound_global_pct,gene_compound_local_pct,n_connected_genes_train,connected_genes_train,n_connected_compounds_train,connected_compounds_train,any_connected_train,which_connected_train
dexamethasone,ANXA1,1.5383862290085064e-15,mlp,pair,crispr_orf,117,0.8125,83,0.8469387755102041,17207,0.9218364941605057,0.8297193877551021,0,,0,,FALSE,neither
edoxaban,F10,1.7471023621457337e-7,mlp,pair,crispr_orf,23,0.3333333333333333,66,0.5892857142857143,7509,0.40228222436515587,0.46130952380952384,0,,1,menadione,TRUE,compound
edoxaban,F10,6.616171971627116e-10,mlp,pair,crispr_orf,43,0.6231884057971014,91,0.8125,11833,0.6339333547626701,0.7178442028985508,0,,1,menadione,TRUE,compound
epoprostenol,PTGIS,1.7665304311088126e-5,mlp,pair,crispr_orf,17,0.27419354838709675,19,0.1357142857142857,3727,0.19966784528018858,0.20495391705069121,2,P2RY12|PTGIR,1,phenylbutazone,TRUE,both
epoprostenol,PTGIS,2.412974193292751e-6,mlp,pair,crispr_orf,25,0.4032258064516129,35,0.25,5254,0.2814743383692275,0.32661290322580644,2,P2RY12|PTGIR,1,phenylbutazone,TRUE,both
epothilone-b,TUBB4B,0.9956906214481248,mlp,pair,crispr_orf,1,0.014285714285714285,1,0.007142857142857143,7,3.750133933354763e-4,0.010714285714285714,2,TUBB|TUBB3,2,colchicine|ixabepilone,TRUE,both
epothilone-b,TUBB4B,0.9373149804220364,mlp,pair,crispr_orf,2,0.02857142857142857,2,0.014285714285714285,25,0.001339333547626701,0.02142857142857143,2,TUBB|TUBB3,2,colchicine|ixabepilone,TRUE,both
fludarabine,ADA,7.253384089848999e-12,mlp,pair,crispr_orf,39,0.6290322580645161,87,0.7016129032258065,14481,0.7757955641272902,0.6653225806451613,0,,0,,FALSE,neither
fludarabine,ADA,3.2242907039511364e-14,mlp,pair,crispr_orf,52,0.8387096774193549,111,0.8951612903225806,16482,0.8829958212793314,0.8669354838709677,0,,0,,FALSE,neither
fludarabine-phosphate,DCK,3.0183619576391376e-24,mlp,pair,crispr_orf,87,0.9456521739130435,142,0.9861111111111112,18590,0.9959284260152148,0.9658816425120773,0,,0,,FALSE,neither
fludarabine-phosphate,DCK,9.269247556876392e-26,mlp,pair,crispr_orf,89,0.967391304347826,144,1,18619,0.9974820529304618,0.9836956521739131,0,,0,,FALSE,neither
formononetin,ADH1C,7.400629387507167e-10,mlp,pair,crispr_orf,26,0.3939393939393939,87,0.8207547169811321,11754,0.6297010607521697,0.607347055460263,0,,1,fomepizole,TRUE,compound
formononetin,ADH1C,4.712715008250531e-11,mlp,pair,crispr_orf,36,0.5454545454545454,96,0.9056603773584906,13495,0.7229722490088931,0.725557461406518,0,,1,fomepizole,TRUE,compound
gabapentin-enacarbil,CACNB4,0.05372107552275122,mlp,pair,crispr_orf,1,0.014084507042253521,1,0.007575757575757576,264,0.014143362262937963,0.01083013230900555,1,CACNA2D3,0,,TRUE,gene
gabapentin-enacarbil,CACNB4,4.285146408043205e-7,mlp,pair,crispr_orf,24,0.3380281690140845,27,0.20454545454545456,6723,0.3601735776277724,0.27128681177976954,1,CACNA2D3,0,,TRUE,gene
guanidine,RNASE1,0.1450016396183,mlp,pair,crispr_orf,1,0.018518518518518517,6,0.05084745762711865,153,0.00819672131147541,0.03468298807281858,1,ALDH2,1,citric-acid,TRUE,both
guanidine,RNASE1,0.00110493953695749,mlp,pair,crispr_orf,6,0.1111111111111111,23,0.19491525423728814,1322,0.07082395799849994,0.1530131826741996,1,ALDH2,1,citric-acid,TRUE,both
hexestrol,AKR1C1,7.078786376074087e-8,mlp,pair,crispr_orf,24,0.4528301886792453,17,0.27419354838709675,8295,0.4443908711025394,0.363511868533171,0,,0,,FALSE,neither
ibudilast,PDE3A,0.00384798148096005,mlp,pair,crispr_orf,5,0.11363636363636363,4,0.03636363636363636,849,0.04548376727740276,0.075,2,IL1B|PDE4D,3,Ro-20-1724|cilostazol|dyphylline,TRUE,both
ibudilast,PDE3A,5.9937826090673934e-5,mlp,pair,crispr_orf,13,0.29545454545454547,13,0.11818181818181818,2907,0.1557377049180328,0.20681818181818182,2,IL1B|PDE4D,3,Ro-20-1724|cilostazol|dyphylline,TRUE,both
ilomastat,MMP2,1.8453182750801e-4,mlp,pair,crispr_orf,5,0.07352941176470588,19,0.1557377049180328,2213,0.11855780563591557,0.11463355834136935,0,,1,batimastat,TRUE,compound
ilomastat,MMP2,9.352119205973722e-6,mlp,pair,crispr_orf,10,0.14705882352941177,30,0.2459016393442623,4186,0.2242580092146148,0.19648023143683702,0,,1,batimastat,TRUE,compound
ingenol-mebutate,PRKCE,0.00175820694220622,mlp,pair,crispr_orf,12,0.19047619047619047,10,0.07936507936507936,1125,0.06027000964320154,0.1349206349206349,1,PRKCB,2,afimoxifene|sotrastaurin,TRUE,both
ingenol-mebutate,PRKCE,1.442929057250056e-5,mlp,pair,crispr_orf,31,0.49206349206349204,30,0.23809523809523808,3854,0.20647165970213222,0.36507936507936506,1,PRKCB,2,afimoxifene|sotrastaurin,TRUE,both
ixabepilone,TUBB3,0.03202347289558576,mlp,pair,crispr_orf,1,0.020833333333333332,1,0.008064516129032258,342,0.01832208293153327,0.014448924731182795,2,TUBB|TUBB4B,1,epothilone-b,TRUE,both
ixabepilone,TUBB3,0.02234306826856354,mlp,pair,crispr_orf,2,0.041666666666666664,2,0.016129032258064516,402,0.021536483445837352,0.02889784946236559,2,TUBB|TUBB4B,1,epothilone-b,TRUE,both
leflunomide,PTK2B,1.5224502468930973e-14,mlp,pair,crispr_orf,77,0.9390243902439024,31,0.23134328358208955,16662,0.8926390228222436,0.585183836912996,0,,0,,FALSE,neither
leflunomide,PTK2B,2.794548727331632e-15,mlp,pair,crispr_orf,78,0.9512195121951219,44,0.3283582089552239,17084,0.9152469731061824,0.6397888605751729,0,,0,,FALSE,neither
lercanidipine,CACNG1,0.00713031020293804,mlp,pair,crispr_orf,1,0.017857142857142856,12,0.08823529411764706,651,0.03487624558019929,0.053046218487394964,0,,2,diltiazem|ibutilide,TRUE,compound
lercanidipine,CACNG1,2.8378310272234e-4,mlp,pair,crispr_orf,3,0.05357142857142857,40,0.29411764705882354,1975,0.10580735026250937,0.17384453781512604,0,,2,diltiazem|ibutilide,TRUE,compound
methoxsalen,CYP3A4,8.3965135685694e-4,mlp,pair,crispr_orf,6,0.08450704225352113,5,0.03787878787878788,1437,0.07698489231758276,0.0611929150661545,2,CYP1A2|CYP2A6,4,BMS-536924|GSK1070916|nevirapine|paliperidone,TRUE,both
methoxsalen,CYP3A4,7.201548284482211e-6,mlp,pair,crispr_orf,21,0.29577464788732394,31,0.23484848484848486,4399,0.2356691310403943,0.26531156636790443,2,CYP1A2|CYP2A6,4,BMS-536924|GSK1070916|nevirapine|paliperidone,TRUE,both
miconazole,KCNN1,0.9036278680541354,mlp,pair,crispr_orf,1,0.015873015873015872,1,0.007692307692307693,31,0.0016607735990571092,0.011782661782661782,2,KCNH7|KCNMA1,3,1-EBIO|NS-309|procaine,TRUE,both
miconazole,KCNN1,0.5735680862474978,mlp,pair,crispr_orf,2,0.031746031746031744,2,0.015384615384615385,63,0.0033751205400192863,0.023565323565323565,2,KCNH7|KCNMA1,3,1-EBIO|NS-309|procaine,TRUE,both
miconazole,KCNN4,0.5302002509933312,mlp,pair,crispr_orf,3,0.047619047619047616,3,0.022388059701492536,67,0.0035894139076395586,0.035003553660270074,2,KCNH7|KCNMA1,3,enflurane|flindokalner|procaine,TRUE,both
miconazole,KCNN4,0.08235765250828964,mlp,pair,crispr_orf,7,0.1111111111111111,6,0.04477611940298507,219,0.011732561877209901,0.07794361525704809,2,KCNH7|KCNMA1,3,enflurane|flindokalner|procaine,TRUE,both
minocycline,VEGFA,9.285915798296231e-6,mlp,pair,crispr_orf,19,0.25333333333333335,39,0.26,4189,0.22441872924033002,0.2566666666666667,1,CASP3,1,trometamol,TRUE,both
minocycline,VEGFA,5.605303647041391e-9,mlp,pair,crispr_orf,54,0.72,107,0.7133333333333334,10298,0.5516982749383906,0.7166666666666667,1,CASP3,1,trometamol,TRUE,both
misoprostol,PTGIR,6.566665283404528e-8,mlp,pair,crispr_orf,19,0.2261904761904762,56,0.4307692307692308,8362,0.44798028501017895,0.3284798534798535,0,,1,epoprostenol,TRUE,compound
misoprostol,PTGIR,3.4865600007095576e-8,mlp,pair,crispr_orf,24,0.2857142857142857,59,0.45384615384615384,8889,0.4762134361941498,0.3697802197802198,0,,1,epoprostenol,TRUE,compound
motesanib,KDR,4.146412792136378e-9,mlp,pair,crispr_orf,30,0.35294117647058826,90,0.703125,10519,0.5635379834994106,0.5280330882352942,0,,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,compound
motesanib,KDR,2.800628093261158e-9,mlp,pair,crispr_orf,31,0.36470588235294116,94,0.734375,10784,0.5777349191042537,0.5495404411764706,0,,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,compound
nevirapine,CYP2A6,3.509370178025762e-5,mlp,pair,crispr_orf,21,0.3387096774193548,4,0.06060606060606061,3261,0.17470266795242687,0.1996578690127077,2,CYP1A2|CYP3A4,1,methoxsalen,TRUE,both
niflumic-acid,PLA2G1B,3.0427122217280226e-12,mlp,pair,crispr_orf,52,0.6582278481012658,76,0.6440677966101694,14880,0.7971713275474124,0.6511478223557177,1,UGT1A9,1,sulfasalazine,TRUE,both
niflumic-acid,PLA2G1B,1.177798291253369e-14,mlp,pair,crispr_orf,64,0.810126582278481,101,0.8559322033898306,16719,0.8956927033108325,0.8330293928341558,1,UGT1A9,1,sulfasalazine,TRUE,both
nimodipine,CACNB4,3.20160643074477e-9,mlp,pair,crispr_orf,32,0.5614035087719298,58,0.4393939393939394,10692,0.5728061716489875,0.5003987240829346,0,,0,,FALSE,neither
nimodipine,CACNB4,1.4517498745552897e-12,mlp,pair,crispr_orf,45,0.7894736842105263,110,0.8333333333333334,15173,0.8128683167255973,0.8114035087719298,0,,0,,FALSE,neither
oxibendazole,TUBB4B,0.04655993675477961,mlp,pair,crispr_orf,1,0.015873015873015872,4,0.02857142857142857,284,0.015214829101039324,0.02222222222222222,1,TUBB,2,colchicine|ixabepilone,TRUE,both
oxibendazole,TUBB4B,0.00552663443659151,mlp,pair,crispr_orf,2,0.031746031746031744,6,0.04285714285714286,734,0.03932283295831994,0.0373015873015873,1,TUBB,2,colchicine|ixabepilone,TRUE,both
oxytocin,AVPR1A,1.4513244420600289e-8,mlp,pair,crispr_orf,30,0.6,57,0.375,9599,0.5142505089467481,0.4875,0,,1,A-987306,TRUE,compound
oxytocin,AVPR1A,1.221200431344389e-10,mlp,pair,crispr_orf,42,0.84,82,0.5394736842105263,12927,0.6925425908068146,0.6897368421052632,0,,1,A-987306,TRUE,compound
pazopanib,KDR,3.0410139947804256e-6,mlp,pair,crispr_orf,41,0.640625,51,0.3984375,5070,0.27161684345869497,0.51953125,2,CSF1R|FGF1,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,both
pazopanib,KDR,7.962970416978266e-8,mlp,pair,crispr_orf,51,0.796875,71,0.5546875,8191,0.4388192435444123,0.67578125,2,CSF1R|FGF1,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,both
pentostatin,ADA,5.092913969430492e-10,mlp,pair,crispr_orf,15,0.23076923076923078,46,0.3709677419354839,11996,0.6426658094931962,0.3008684863523573,0,,0,,FALSE,neither
pentostatin,ADA,4.2713923286802734e-11,mlp,pair,crispr_orf,22,0.3384615384615385,70,0.5645161290322581,13551,0.725972356155577,0.4514888337468983,0,,0,,FALSE,neither
pidolic-acid,VEGFA,6.474330317957807e-6,mlp,pair,crispr_orf,13,0.21666666666666667,45,0.3,4480,0.2400085717347048,0.2583333333333333,0,,1,trometamol,TRUE,compound
pidolic-acid,VEGFA,9.56350156388073e-7,mlp,pair,crispr_orf,17,0.2833333333333333,62,0.41333333333333333,6027,0.32288653166184506,0.34833333333333333,0,,1,trometamol,TRUE,compound
procaine,HTR3A,0.05632879322623255,mlp,pair,crispr_orf,3,0.05084745762711865,1,0.009615384615384616,258,0.013821922211507553,0.03023142112125163,3,KCNMA1|KCNN1|KCNN4,4,aripiprazole|diltiazem|olanzapine|picrotoxinin,TRUE,both
procaine,HTR3A,0.01047893630931072,mlp,pair,crispr_orf,5,0.0847457627118644,3,0.028846153846153848,548,0.029358191363977285,0.05679595827900913,3,KCNMA1|KCNN1|KCNN4,4,aripiprazole|diltiazem|olanzapine|picrotoxinin,TRUE,both
puromycin,RPL23A,1.2618510216936771e-5,mlp,pair,crispr_orf,13,0.18840579710144928,10,0.06493506493506493,3946,0.21140040715739847,0.1266704310182571,1,RPL3,0,,TRUE,gene
puromycin,RPL23A,1.9613338453179658e-7,mlp,pair,crispr_orf,39,0.5652173913043478,18,0.11688311688311688,7414,0.39719275688417444,0.34105025409373235,1,RPL3,0,,TRUE,gene
quinine,KCNN4,6.072323925188344e-6,mlp,pair,crispr_orf,14,0.18181818181818182,53,0.39552238805970147,4532,0.24279438551376836,0.28867028493894165,0,,3,enflurane|flindokalner|procaine,TRUE,compound
quinine,KCNN4,4.6443109947538276e-6,mlp,pair,crispr_orf,17,0.22077922077922077,57,0.4253731343283582,4746,0.2542590806814529,0.3230761775537895,0,,3,enflurane|flindokalner|procaine,TRUE,compound
regorafenib,DDR2,1.4483188870360832e-10,mlp,pair,crispr_orf,51,0.9807692307692307,6,0.04054054054054054,12809,0.6862209364620165,0.5106548856548856,4,ABL1|BRAF|NTRK1|RET,0,,TRUE,gene
regorafenib,DDR2,2.169560462788332e-12,mlp,pair,crispr_orf,52,1,16,0.10810810810810811,15021,0.804725168756027,0.5540540540540541,4,ABL1|BRAF|NTRK1|RET,0,,TRUE,gene
regorafenib,KDR,0.9005638574635276,mlp,pair,crispr_orf,1,0.019230769230769232,1,0.0078125,32,0.0017143469409621772,0.013521634615384616,4,ABL1|BRAF|NTRK1|RET,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,both
regorafenib,KDR,0.2537470212315426,mlp,pair,crispr_orf,2,0.038461538461538464,2,0.015625,112,0.00600021429336762,0.027043269230769232,4,ABL1|BRAF|NTRK1|RET,5,BMS-536924|SKLB1002|apatinib|cediranib|orantinib,TRUE,both
romidepsin,HDAC6,1.0466610631343546e-6,mlp,pair,crispr_orf,16,0.32,43,0.37719298245614036,5951,0.3188149576770599,0.3485964912280702,1,HDAC3,1,bufexamac,TRUE,both
romidepsin,HDAC6,7.045765653455461e-9,mlp,pair,crispr_orf,31,0.62,67,0.5877192982456141,10128,0.5425908068145291,0.603859649122807,1,HDAC3,1,bufexamac,TRUE,both
sorbinil,AKR1B1,4.989915532940994e-7,mlp,pair,crispr_orf,16,0.3018867924528302,19,0.16666666666666666,6593,0.3532090431801136,0.23427672955974843,0,,0,,FALSE,neither
sorbinil,AKR1B1,4.226736018471774e-9,mlp,pair,crispr_orf,30,0.5660377358490566,46,0.40350877192982454,10506,0.5628415300546448,0.4847732538894406,0,,0,,FALSE,neither
spiroxatrine,ADRA2B,4.9574263964353e-4,mlp,pair,crispr_orf,1,0.017241379310344827,25,0.18382352941176472,1693,0.09069966784528019,0.10053245436105478,0,,3,RX-821002|olanzapine|paliperidone,TRUE,compound
spiroxatrine,ADRA2B,2.2988648618144204e-5,mlp,pair,crispr_orf,5,0.08620689655172414,42,0.3088235294117647,3545,0.1899174970534662,0.19751521298174443,0,,3,RX-821002|olanzapine|paliperidone,TRUE,compound
sulfasalazine,TBXAS1,1.812582144285421e-8,mlp,pair,crispr_orf,22,0.3333333333333333,55,0.6111111111111112,9393,0.5032144005143041,0.4722222222222222,1,PLA2G1B,2,nicotine|ozagrel,TRUE,both
sulfasalazine,TBXAS1,2.130712862085135e-9,mlp,pair,crispr_orf,34,0.5151515151515151,70,0.7777777777777778,10993,0.588931747562413,0.6464646464646464,1,PLA2G1B,2,nicotine|ozagrel,TRUE,both
xanomeline,CHRM2,4.287710564349606e-7,mlp,pair,crispr_orf,28,0.45161290322580644,32,0.2807017543859649,6722,0.3601200042858674,0.3661573288058857,1,HTR2C,2,olanzapine|trihexyphenidyl,TRUE,both
xanomeline,CHRM2,1.7609153467679025e-7,mlp,pair,crispr_orf,32,0.5161290322580645,40,0.3508771929824561,7498,0.4016929176042002,0.4335031126202603,1,HTR2C,2,olanzapine|trihexyphenidyl,TRUE,both
1-EBIO,KCNN4,0.06227074314574314,randomforest,pair,crispr_orf,1,0.015873015873015872,1,0.007462686567164179,166,0.008893174756241294,0.011667851220090026,1,KCNN1,3,enflurane|flindokalner|procaine,TRUE,both
1-EBIO,KCNN4,0.06043312243312243,randomforest,pair,crispr_orf,2,0.031746031746031744,2,0.014925373134328358,179,0.009589628201007179,0.023335702440180052,1,KCNN1,3,enflurane|flindokalner|procaine,TRUE,both
A-987306,HTR3A,0.0999024725274726,randomforest,pair,crispr_orf,1,0.02,1,0.009615384615384616,36,0.0019286403085824494,0.014807692307692308,3,AVPR1A|CCR1|CHRM3,4,aripiprazole|diltiazem|olanzapine|picrotoxinin,TRUE,both
A-987306,HTR3A,0.08624007936507938,randomforest,pair,crispr_orf,2,0.04,2,0.019230769230769232,65,0.0034822672238294223,0.029615384615384616,3,AVPR1A|CCR1|CHRM3,4,aripiprazole|diltiazem|olanzapine|picrotoxinin,TRUE,both
AC-710,CSF1R,0.0060595238095238,randomforest,pair,crispr_orf,45,0.7894736842105263,40,0.32786885245901637,10363,0.5551805421622201,0.5586712683347713,1,FLT3,1,pazopanib,TRUE,both
AC-710,CSF1R,0.00326984126984127,randomforest,pair,crispr_orf,52,0.9122807017543859,68,0.5573770491803278,13550,0.725918782813672,0.7348288754673569,1,FLT3,1,pazopanib,TRUE,both
AK-7,SIRT2,0.00525,randomforest,pair,crispr_orf,15,0.23076923076923078,38,0.6333333333333333,11211,0.6006107360977178,0.43205128205128207,0,,1,SirReal-2,TRUE,compound
ANR-94,ADORA2A,0.00283333333333333,randomforest,pair,crispr_orf,19,0.34545454545454546,119,0.9296875,14124,0.7566698810671809,0.6375710227272727,0,,2,N6-cyclopentyladenosine|dyphylline,TRUE,compound
ANR-94,ADORA2A,8.3333333333333e-4,randomforest,pair,crispr_orf,35,0.6363636363636364,125,0.9765625,16656,0.8923175827708132,0.8064630681818181,0,,2,N6-cyclopentyladenosine|dyphylline,TRUE,compound
BVT-948,PTPN2,0.001,randomforest,pair,crispr_orf,104,0.9285714285714286,68,0.6181818181818182,16591,0.8888353155469838,0.7733766233766234,0,,0,,FALSE,neither
BVT-948,PTPN2,0,randomforest,pair,crispr_orf,105,0.9375,80,0.7272727272727273,18359,0.9835529840351441,0.8323863636363636,0,,0,,FALSE,neither
BVT-948,PTPN2,0,randomforest,pair,crispr_orf,106,0.9464285714285714,81,0.7363636363636363,18360,0.9836065573770492,0.8413961038961039,0,,0,,FALSE,neither
BVT-948,PTPN2,0,randomforest,pair,crispr_orf,107,0.9553571428571429,82,0.7454545454545455,18361,0.9836601307189542,0.8504058441558442,0,,0,,FALSE,neither
GNF-5,ABL1,0.003,randomforest,pair,crispr_orf,49,0.765625,91,0.7459016393442623,13854,0.7422050787528126,0.7557633196721312,0,,2,ponatinib|regorafenib,TRUE,compound
GNF-5,ABL1,0.003,randomforest,pair,crispr_orf,50,0.78125,92,0.7540983606557377,13855,0.7422586520947176,0.7676741803278688,0,,2,ponatinib|regorafenib,TRUE,compound
GSK-37647,FFAR4,0.004,randomforest,pair,crispr_orf,18,0.3157894736842105,61,0.5258620689655172,12607,0.6753991213971927,0.4208257713248639,0,,1,TUG-891,TRUE,compound
GSK-37647,FFAR4,0.001,randomforest,pair,crispr_orf,36,0.631578947368421,95,0.8189655172413793,16475,0.882620807885996,0.7252722323049001,0,,1,TUG-891,TRUE,compound
KG-5,FLT3,0.04890732878232878,randomforest,pair,crispr_orf,3,0.04225352112676056,16,0.1509433962264151,322,0.017250616093431908,0.09659845867658783,1,BRAF,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
KG-5,FLT3,0.03570747308247307,randomforest,pair,crispr_orf,6,0.08450704225352113,20,0.18867924528301888,764,0.04093003321547198,0.13659314376827,1,BRAF,4,AC-710|UNC2025|cediranib|ponatinib,TRUE,both
LOXO-101,NTRK1,0.02126665001665001,randomforest,pair,crispr_orf,9,0.13846153846153847,13,0.22033898305084745,2390,0.1280402871531126,0.17940026075619298,0,,2,GNF-5837|regorafenib,TRUE,compound
LY2109761,TGFBR1,0.00309523809523809,randomforest,pair,crispr_orf,45,0.8035714285714286,64,0.47761194029850745,13784,0.7384549448194578,0.6405916844349681,0,,0,,FALSE,neither
LY2109761,TGFBR1,0,randomforest,pair,crispr_orf,53,0.9464285714285714,114,0.8507462686567164,18548,0.993678345655202,0.8985874200426439,0,,0,,FALSE,neither
MCOPPB,OPRL1,0.00223484848484848,randomforest,pair,crispr_orf,49,0.7903225806451613,81,0.6982758620689655,14884,0.7973856209150327,0.7442992213570634,0,,1,BAN-ORL-24,TRUE,compound
MCOPPB,OPRL1,4.1666666666666e-4,randomforest,pair,crispr_orf,59,0.9516129032258065,101,0.8706896551724138,17132,0.9178184935176257,0.9111512791991101,0,,1,BAN-ORL-24,TRUE,compound
ME-0328,PARP3,0,randomforest,pair,crispr_orf,60,0.7894736842105263,53,0.6309523809523809,18200,0.9750348226722383,0.7102130325814536,0,,0,,FALSE,neither
ME-0328,PARP3,0,randomforest,pair,crispr_orf,61,0.8026315789473685,54,0.6428571428571429,18201,0.9750883960141433,0.7227443609022557,0,,0,,FALSE,neither
ME-0328,PARP3,0,randomforest,pair,crispr_orf,62,0.8157894736842105,55,0.6547619047619048,18202,0.9751419693560485,0.7352756892230576,0,,0,,FALSE,neither
ME-0328,PARP3,0,randomforest,pair,crispr_orf,63,0.8289473684210527,56,0.6666666666666666,18203,0.9751955426979535,0.7478070175438596,0,,0,,FALSE,neither
ML-193,GPR55,0,randomforest,pair,crispr_orf,48,0.9230769230769231,137,0.8670886075949367,17870,0.9573556198435659,0.8950827653359299,0,,0,,FALSE,neither
ML-193,GPR55,0,randomforest,pair,crispr_orf,49,0.9423076923076923,138,0.8734177215189873,17871,0.9574091931854709,0.9078627069133398,0,,0,,FALSE,neither
ML-228,HIF1A,0.00819642857142857,randomforest,pair,crispr_orf,21,0.35,54,0.5094339622641509,8405,0.4502839387120969,0.42971698113207546,0,,2,BAY-87-2243|YC-1,TRUE,compound
ML-228,HIF1A,0.00142857142857142,randomforest,pair,crispr_orf,50,0.8333333333333334,100,0.9433962264150944,15885,0.8510125361620058,0.8883647798742138,0,,2,BAY-87-2243|YC-1,TRUE,compound
N-alpha-Methylhistamine-dihydrochloride,HRH4,7.1428571428571e-4,randomforest,pair,crispr_orf,33,0.6346153846153846,112,0.9333333333333333,16881,0.9043715846994536,0.783974358974359,0,,1,olanzapine,TRUE,compound
N-alpha-Methylhistamine-dihydrochloride,HRH4,0,randomforest,pair,crispr_orf,37,0.7115384615384616,115,0.9583333333333334,17949,0.9615879138540662,0.8349358974358975,0,,1,olanzapine,TRUE,compound
NBQX,GRIN2A,0.01476190476190476,randomforest,pair,crispr_orf,7,0.1111111111111111,20,0.14492753623188406,4415,0.2365263045108754,0.1280193236714976,0,,1,TCN201,TRUE,compound
NBQX,GRIN2A,0.01434523809523809,randomforest,pair,crispr_orf,8,0.12698412698412698,21,0.15217391304347827,4597,0.24627665273759777,0.13957902001380262,0,,1,TCN201,TRUE,compound
NQDI-1,CASP3,0.00597222222222222,randomforest,pair,crispr_orf,5,0.08620689655172414,62,0.543859649122807,10458,0.5602700096432015,0.31503327283726557,0,,2,PETCM|minocycline,TRUE,compound
NQDI-1,CASP3,0.00214285714285714,randomforest,pair,crispr_orf,25,0.43103448275862066,99,0.868421052631579,14968,0.8018857816350584,0.6497277676950999,0,,2,PETCM|minocycline,TRUE,compound
NSC-95397,CDC25A,0.00843253968253968,randomforest,pair,crispr_orf,25,0.38461538461538464,31,0.2421875,8205,0.43956927033108323,0.3134014423076923,0,,0,,FALSE,neither
NSC-95397,CDC25A,0.00582341269841269,randomforest,pair,crispr_orf,40,0.6153846153846154,45,0.3515625,10618,0.5688417443480124,0.4834735576923077,0,,0,,FALSE,neither
